#,Unnamed: 1,Zip Code,P. Type,Stat,Address,Current Price,BldgDes,Sub,Approx Liv Area,Beds Total,Baths Total,Garage,Pv Pool,Spa,Year Built,Actual Close Date,DOM,price_clean,sqft
501,2726750,89014,RES,S,918 Ambusher ST,"$429,000 ",1STORY,SFR,"1,460",3,2,2,N,N,1990,11/10/2025,9,429000.0,1460.0
501,2717977,89130,RES,S,5513 Excelsior Springs LN,"$429,000 ",1STORY,SFR,"2,007",3,2,2,N,N,1988,10/30/2025,30,429000.0,2007.0
501,2712931,89139,RES,S,8543 Peaceful Dreams ST,"$429,000 ",2STORY,SFR,"1,909",3,3,2,N,N,2005,10/30/2025,42,429000.0,1909.0
501,2701660,89084,RES,S,6804 Boulder Canyon ST,"$429,000 ",2STORY,SFR,"2,011",3,3,2,N,N,2019,10/10/2025,69,429000.0,2011.0
501,2702448,89015,RES,S,1064 Pincay DR,"$428,000 ",1STORY,SFR,"1,815",3,2,2,N,N,1997,12/10/2025,102,428000.0,1815.0
501,2732172,89183,RES,S,10116 Gabby Glen ST,"$427,950 ",2STORY,SFR,"1,370",3,3,2,N,N,2025,12/26/2025,39,427950.0,1370.0
501,2730999,89084,RES,S,4140 Sprints Race AVE,"$427,500 ",1STORY,SFR,"1,685",3,2,2,N,N,2006,11/17/2025,5,427500.0,1685.0
501,2724813,89085,RES,S,4329 Desert Haven AVE,"$427,500 ",1STORY,SFR,"1,714",3,2,2,N,N,2007,11/7/2025,9,427500.0,1714.0
501,2714406,89074,RES,S,330 Cavalla ST,"$427,500 ",2STORY,SFR,"1,758",3,3,2,N,N,1994,11/21/2025,43,427500.0,1758.0
501,2717578,89145,RES,S,405 Oil Lantern LN,"$427,000 ",1STORY,SFR,"1,620",3,2,2,N,N,1972,11/12/2025,49,427000.0,1620.0
501,2716548,89148,RES,S,9472 West Diablo DR,"$427,000 ",2STORY,SFR,"1,364",3,3,2,Y,Y,2001,11/28/2025,53,427000.0,1364.0
501,2719071,89086,RES,S,2854 Timber Country RD,"$426,000 ",2STORY,SFR,"1,646",3,3,2,N,N,2022,10/24/2025,15,426000.0,1646.0
501,2713138,89015,RES,S,519 Landra LN,"$426,000 ",1STORY,SFR,"1,474",3,2,2,Y,N,1994,11/20/2025,21,426000.0,1474.0
501,2712436,89102,RES,S,3408 Calle De Corrida,"$426,000 ",1STORY,SFR,"1,698",3,2,2,N,N,1977,12/5/2025,97,426000.0,1698.0
501,2680442,89044,RES,S,2749 Invermark ST,"$426,000 ",2STORY,SFR,"1,628",3,3,2,N,N,2006,1/2/2026,224,426000.0,1628.0
501,2721611,89166,RES,S,8990 Rimerton ST,"$425,840 ",2STORY,SFR,"1,602",3,3,2,N,N,2025,11/25/2025,19,425840.0,1602.0
501,2735500,89119,RES,S,5613 Chestnut ST,"$425,000 ",1STORY,SFR,"1,199",3,2,2,Y,N,1973,1/6/2026,4,425000.0,1199.0
501,2733932,89135,RES,S,10244 Chigoza Pine AVE,"$425,000 ",1STORY,SFR,"1,469",3,2,2,N,N,2002,12/31/2025,3,425000.0,1469.0
501,2732030,89128,RES,S,1417 Astronomy CIR,"$425,000 ",1STORY,SFR,"1,203",3,2,2,N,N,1993,12/23/2025,30,425000.0,1203.0
501,2729984,89130,RES,S,5320 Rim View LN,"$425,000 ",1STORY,SFR,"1,996",3,2,2,N,N,1996,11/19/2025,6,425000.0,1996.0
501,2729910,89044,RES,S,2385 Via Firenze,"$425,000 ",2STORY,SFR,"1,557",3,3,2,N,N,2015,11/18/2025,25,425000.0,1557.0
501,2729535,89052,RES,S,2309 Cut Bank TRL,"$425,000 ",1STORY,SFR,"1,482",3,2,2,N,N,2001,11/14/2025,9,425000.0,1482.0
501,2729250,89103,RES,S,6653 Steprock CT,"$425,000 ",1STORY,SFR,"1,338",3,2,2,N,N,1987,11/26/2025,4,425000.0,1338.0
501,2728822,89141,RES,S,11009 Deluna ST,"$425,000 ",2STORY,SFR,"1,659",3,3,2,N,N,2002,11/13/2025,2,425000.0,1659.0
501,2727915,89139,RES,S,7545 Slipstream ST,"$425,000 ",2STORY,SFR,"1,972",3,3,2,N,N,2004,12/8/2025,25,425000.0,1972.0
501,2727555,89032,RES,S,3928 Biddle ST,"$425,000 ",1STORY,SFR,"1,401",3,2,2,Y,Y,2000,11/26/2025,7,425000.0,1401.0
501,2726487,89086,RES,S,6941 Toll Mountain ST,"$425,000 ",2STORY,SFR,"1,762",3,3,2,N,N,2023,11/26/2025,17,425000.0,1762.0
501,2726250,89123,RES,S,9448 Morehouse PL,"$425,000 ",2STORY,SFR,"1,969",3,3,2,N,N,1998,11/19/2025,12,425000.0,1969.0
501,2725353,89123,RES,S,423 Kirkstone WAY,"$425,000 ",1STORY,SFR,"1,378",3,2,2,N,N,2002,11/24/2025,10,425000.0,1378.0
501,2723712,89011,RES,S,929 Via Del Tramonto ST,"$425,000 ",2STORY,SFR,"1,583",3,3,2,N,N,2011,12/9/2025,25,425000.0,1583.0
501,2723049,89131,RES,S,7497 Morning Brook DR,"$425,000 ",1STORY,SFR,"1,532",3,2,2,N,N,2000,11/3/2025,12,425000.0,1532.0
501,2721263,89178,RES,S,9264 Valley Ranch AVE,"$425,000 ",2STORY,SFR,"1,668",3,3,2,N,N,2009,12/12/2025,42,425000.0,1668.0
501,2721241,89121,RES,S,3038 Elmrock PL,"$425,000 ",1STORY,SFR,"1,892",3,2,3,N,N,1976,11/4/2025,3,425000.0,1892.0
501,2720268,89048,RES,S,1461 Bowler DR,"$425,000 ",1STORY,SFR,"1,604",3,2,6,N,N,2001,10/21/2025,4,425000.0,1604.0
501,2719926,89169,RES,S,3528 Maricopa WAY,"$425,000 ",1STORY,SFR,"1,575",3,2,2,N,N,1964,10/14/2025,18,425000.0,1575.0
501,2718668,89117,RES,S,1813 Winners Choice PL,"$425,000 ",1STORY,SFR,"1,538",3,2,2,N,N,1996,10/29/2025,8,425000.0,1538.0
501,2717668,89143,RES,S,8833 Spinning Wheel AVE,"$425,000 ",1STORY,SFR,"1,423",3,2,2,N,N,2000,11/13/2025,39,425000.0,1423.0
501,2717387,89103,RES,S,6741 Bonillo DR,"$425,000 ",1STORY,SFR,"1,652",3,2,2,N,N,1977,11/20/2025,44,425000.0,1652.0
501,2716968,89147,RES,S,4764 Anchorage ST,"$425,000 ",1STORY,SFR,"1,555",3,2,2,N,N,1989,10/9/2025,4,425000.0,1555.0
501,2716509,89015,RES,S,885 High Mountain ST,"$425,000 ",1STORY,SFR,"1,299",3,2,2,Y,Y,1997,10/16/2025,7,425000.0,1299.0
501,2715933,89031,RES,S,5228 Daywood ST,"$425,000 ",1STORY,SFR,"1,284",3,2,2,Y,Y,1995,10/30/2025,13,425000.0,1284.0
501,2713638,89011,RES,S,1061 Crescent Falls ST,"$425,000 ",2STORY,SFR,"1,857",3,3,2,N,N,2007,11/25/2025,57,425000.0,1857.0
501,2713398,89141,RES,S,10736 Moroccan CT,"$425,000 ",2STORY,SFR,"1,979",3,3,2,N,N,2001,11/11/2025,58,425000.0,1979.0
501,2712325,89040,RES,S,491 Muddy Peak CT,"$425,000 ",1STORY,SFR,"1,868",3,2,2,N,N,2000,10/14/2025,15,425000.0,1868.0
501,2711402,89149,RES,S,6765 Browns Bay CT,"$425,000 ",2STORY,SFR,"1,833",3,3,2,N,N,2015,11/7/2025,42,425000.0,1833.0
501,2709300,89032,RES,S,1822 Trigger WAY,"$425,000 ",2STORY,SFR,"1,708",3,3,2,N,N,1995,11/5/2025,49,425000.0,1708.0
501,2707603,89044,RES,S,2896 Strathallan AVE,"$425,000 ",2STORY,SFR,"1,666",3,3,2,N,N,2004,10/10/2025,42,425000.0,1666.0
501,2706383,89052,RES,S,310 Fancrest ST,"$425,000 ",1STORY,SFR,"1,769",3,3,2,N,N,1997,11/5/2025,72,425000.0,1769.0
501,2705280,89104,RES,S,619 Park Paseo,"$425,000 ",1STORY,SFR,"1,730",3,2,0,N,N,1942,11/13/2025,46,425000.0,1730.0
501,2705240,89121,RES,S,2491 Capistrano AVE,"$425,000 ",1STORY,SFR,"1,243",3,2,2,Y,N,1967,11/20/2025,81,425000.0,1243.0
501,2704637,89084,RES,S,4413 Penguin AVE,"$425,000 ",2STORY,SFR,"1,632",3,3,2,N,N,2006,11/4/2025,73,425000.0,1632.0
501,2702037,89014,RES,S,320 New Hope DR,"$425,000 ",1STORY,SFR,"1,860",3,2,2,N,N,1994,10/16/2025,28,425000.0,1860.0
501,2699171,89081,RES,S,1110 Crystal Grotto AVE,"$425,000 ",1STORY,SFR,"1,761",3,3,2,N,N,2020,10/20/2025,70,425000.0,1761.0
501,2695833,89117,RES,S,9600 Pacific View DR,"$425,000 ",1STORY,SFR,"1,347",3,2,2,N,N,1988,11/5/2025,93,425000.0,1347.0
501,2692622,89031,RES,S,438 Shimmering Sands AVE,"$425,000 ",2STORY,SFR,"2,029",3,2,2,N,N,2021,12/3/2025,18,425000.0,2029.0
501,2677515,89031,RES,S,5521 Moss Landing ST,"$425,000 ",1STORY,SFR,"1,805",3,2,2,N,N,2008,10/15/2025,128,425000.0,1805.0
501,2726774,89002,RES,S,144 Afternoon Rain AVE,"$424,975 ",2STORY,SFR,"2,161",3,3,2,N,N,2006,10/14/2025,0,424975.0,2161.0
501,2719087,89178,RES,S,7209 Sterling Rock AVE,"$424,900 ",2STORY,SFR,"2,077",3,3,2,N,N,2016,12/12/2025,53,424900.0,2077.0
501,2718657,89122,RES,S,6203 Blood Lily AVE,"$424,900 ",2STORY,SFR,"1,540",3,3,2,N,N,2024,10/24/2025,28,424900.0,1540.0
501,2731793,89081,RES,S,5920 Lady Carolina ST,"$424,000 ",1STORY,SFR,"1,650",3,2,3,N,N,2006,1/6/2026,37,424000.0,1650.0
501,2731233,89081,RES,S,5450 Desert Mirage ST,"$424,000 ",2STORY,SFR,"1,761",3,3,2,N,N,2022,12/19/2025,12,424000.0,1761.0
501,2716287,89074,RES,S,2405 Muirfield AVE,"$424,000 ",1STORY,SFR,"1,368",3,2,2,N,N,1989,11/24/2025,41,424000.0,1368.0
501,2744056,89074,RES,S,1618 Redhawk CT,"$423,500 ",2STORY,SFR,"1,947",3,3,2,Y,N,1994,12/31/2025,0,423500.0,1947.0
501,2702379,89145,RES,S,7021 Stormson DR,"$423,000 ",1STORY,SFR,"1,620",3,2,2,N,N,1976,11/7/2025,47,423000.0,1620.0
501,2714461,89130,RES,S,5812 Ventana DR,"$422,500 ",1STORY,SFR,"1,584",3,2,2,N,N,1993,11/18/2025,54,422500.0,1584.0
501,2732513,89074,RES,S,353 Lander TER,"$422,000 ",2STORY,SFR,"2,154",3,3,2,N,N,1990,12/23/2025,22,422000.0,2154.0
501,2726880,89074,RES,S,87 Ginger Lily TER,"$422,000 ",1STORY,SFR,"1,524",3,2,2,N,N,1991,12/3/2025,24,422000.0,1524.0
501,2724440,89031,RES,S,5030 Amber Crossing ST,"$422,000 ",2STORY,SFR,"1,887",3,3,2,N,N,2002,12/15/2025,35,422000.0,1887.0
501,2718750,89141,RES,S,4318 Via Dana AVE,"$422,000 ",2STORY,SFR,"1,609",3,3,2,N,N,2001,10/30/2025,21,422000.0,1609.0
501,2712738,89166,RES,S,6542 Grand Concourse ST,"$422,000 ",2STORY,SFR,"2,077",3,3,2,N,N,2011,12/22/2025,85,422000.0,2077.0
501,2681874,89015,RES,S,76 Summer Rhapsody AVE,"$422,000 ",1STORY,SFR,"1,514",3,2,2,N,N,2021,10/30/2025,156,422000.0,1514.0
501,2724487,89122,RES,S,6191 Blood Lily AVE,"$421,900 ",2STORY,SFR,"1,540",3,3,2,N,N,2024,11/20/2025,7,421900.0,1540.0
501,2705382,89166,RES,S,10804 Cather AVE,"$421,888 ",2STORY,SFR,"1,912",3,3,2,N,N,2015,10/16/2025,52,421888.0,1912.0
501,2707379,89139,RES,S,5059 Whispy Breeze AVE,"$421,270 ",2STORY,SFR,"1,909",3,3,2,N,N,2005,10/22/2025,57,421270.0,1909.0
501,2737503,89031,RES,S,129 Pivot AVE,"$421,000 ",1STORY,SFR,"1,727",3,2,2,N,N,2019,12/29/2025,14,421000.0,1727.0
501,2733952,89149,RES,S,7613 Highland Pony ST,"$421,000 ",2STORY,SFR,"1,723",3,3,2,N,N,2006,12/12/2025,8,421000.0,1723.0
501,2719203,89148,RES,S,9505 Delivery AVE,"$421,000 ",2STORY,SFR,"1,542",3,3,2,N,N,2004,10/24/2025,16,421000.0,1542.0
501,2714698,89052,RES,S,2571 Swans Chance AVE,"$421,000 ",1STORY,SFR,"1,325",3,2,2,Y,N,1999,10/17/2025,16,421000.0,1325.0
501,2731148,89139,RES,S,6142 Windmill Island AVE,"$420,000 ",2STORY,SFR,"1,838",3,3,2,N,N,2005,11/20/2025,7,420000.0,1838.0
501,2730975,89032,RES,S,3627 Anya WAY,"$420,000 ",1STORY,SFR,"1,797",3,2,3,N,N,1994,1/5/2026,32,420000.0,1797.0
501,2730850,89141,RES,S,11119 Tuscolana ST,"$420,000 ",2STORY,SFR,"1,659",3,3,2,N,N,2002,12/24/2025,31,420000.0,1659.0
501,2728619,89119,RES,S,2010 Glistening Sands DR,"$420,000 ",2STORY,SFR,"1,577",3,3,2,N,N,1993,11/25/2025,12,420000.0,1577.0
501,2728520,89119,RES,S,2033 Pommel AVE,"$420,000 ",1STORY,SFR,"1,349",3,2,2,N,N,1971,12/31/2025,58,420000.0,1349.0
501,2725997,89178,RES,S,10042 Big Sur Mountain ST,"$420,000 ",2STORY,SFR,"1,768",3,3,2,N,N,2006,12/19/2025,41,420000.0,1768.0
501,2724445,89103,RES,S,4397 Hidden Oak CT,"$420,000 ",1STORY,SFR,"1,720",3,2,2,N,Y,1973,12/30/2025,35,420000.0,1720.0
501,2723499,89178,RES,S,9274 White Sapphire CT,"$420,000 ",2STORY,SFR,"2,034",3,3,2,N,N,2018,12/17/2025,42,420000.0,2034.0
501,2716505,89117,RES,S,3220 Crescent Run CT,"$420,000 ",2STORY,SFR,"1,804",3,3,2,N,N,1988,11/7/2025,55,420000.0,1804.0
501,2714877,89011,RES,S,361 Badinerie ST,"$420,000 ",2STORY,SFR,"1,486",3,3,2,N,N,2018,11/21/2025,39,420000.0,1486.0
501,2713965,89118,RES,S,5263 Shasta Lake WAY,"$420,000 ",1STORY,SFR,"1,353",3,2,2,N,Y,1996,11/17/2025,63,420000.0,1353.0
501,2712942,89084,RES,S,6916 Whispering Falls DR,"$420,000 ",2STORY,SFR,"1,849",3,3,2,N,N,2018,11/12/2025,44,420000.0,1849.0
501,2707896,89141,RES,S,5954 Varese DR,"$420,000 ",2STORY,SFR,"1,565",3,3,2,N,N,2003,10/23/2025,47,420000.0,1565.0
501,2707729,89141,RES,S,3766 Odessa Falls AVE,"$420,000 ",2STORY,SFR,"1,665",3,3,2,N,N,2014,12/12/2025,96,420000.0,1665.0
501,2702004,89128,RES,S,1641 Sun Canyon CT,"$420,000 ",1STORY,SFR,"1,506",3,2,2,N,N,1995,10/30/2025,69,420000.0,1506.0
501,2701211,89044,RES,S,2648 Blairgowrie DR,"$420,000 ",2STORY,SFR,"1,666",3,3,2,N,N,2006,10/23/2025,71,420000.0,1666.0
501,2696422,89002,RES,S,688 Monument Point ST,"$420,000 ",2STORY,SFR,"1,483",3,3,2,N,N,2006,10/27/2025,77,420000.0,1483.0
501,2674381,89015,RES,S,146 Skytop DR,"$420,000 ",1STORY,SFR,"1,334",3,2,2,N,N,1995,10/10/2025,140,420000.0,1334.0
501,2716907,89074,RES,S,313 Birmingham ST,"$419,900 ",1STORY,SFR,"1,368",3,2,2,N,N,1987,12/12/2025,60,419900.0,1368.0
501,2714952,89147,RES,S,7777 Barbican CT,"$419,900 ",1STORY,SFR,"1,212",3,2,2,N,N,1989,12/19/2025,87,419900.0,1212.0
501,2715364,89084,RES,S,6717 Divers Loons ST,"$419,850 ",1STORY,SFR,"1,724",3,2,2,N,N,2006,10/29/2025,10,419850.0,1724.0
501,2712570,89129,RES,S,10425 Denali Ridge CT,"$419,500 ",1STORY,SFR,"1,564",3,2,2,N,N,2003,11/18/2025,59,419500.0,1564.0
501,2716398,89031,RES,S,4712 Painted Hills ST,"$419,150 ",1STORY,SFR,"1,871",3,2,3,N,N,2004,10/16/2025,6,419150.0,1871.0
501,2725106,89031,RES,S,4413 Summer Glen LN,"$419,000 ",1STORY,SFR,"1,509",3,2,2,N,N,1992,12/2/2025,29,419000.0,1509.0
501,2712749,89129,RES,S,10476 Wellington Manor AVE,"$419,000 ",1STORY,SFR,"1,564",3,2,2,N,N,2002,11/14/2025,54,419000.0,1564.0
501,2708553,89081,RES,S,2635 Stanhurst AVE,"$419,000 ",1STORY,SFR,"1,727",3,2,2,N,N,2021,10/28/2025,25,419000.0,1727.0
501,2719110,89143,RES,S,9132 Nicklewood AVE,"$418,500 ",1STORY,SFR,"1,625",3,2,2,N,N,2003,10/20/2025,19,418500.0,1625.0
501,2727326,89081,RES,S,1805 Palomino Farm WAY,"$418,000 ",1STORY,SFR,"1,926",3,2,2,N,N,2004,12/5/2025,5,418000.0,1926.0
501,2727114,89052,RES,S,690 Turtlewood PL,"$418,000 ",1STORY,SFR,"1,264",3,2,2,N,N,2000,11/26/2025,6,418000.0,1264.0
501,2725791,89032,RES,S,625 Heartland Point AVE,"$418,000 ",1STORY,SFR,"1,507",3,2,2,N,N,1999,1/2/2026,47,418000.0,1507.0
501,2724343,89044,RES,S,2838 Kinknockie WAY,"$418,000 ",2STORY,SFR,"1,615",3,3,2,N,N,2007,11/5/2025,11,418000.0,1615.0
501,2722563,89128,RES,S,7300 Casa Solar CT,"$418,000 ",2STORY,SFR,"1,705",3,3,2,N,N,1993,11/13/2025,7,418000.0,1705.0
501,2721321,89123,RES,S,9451 Natoma Station PL,"$418,000 ",2STORY,SFR,"1,771",3,3,2,N,N,1999,11/5/2025,20,418000.0,1771.0
501,2719974,89119,RES,S,1108 Princess Katy AVE,"$418,000 ",1STORY,SFR,"1,464",3,2,0,Y,N,1962,12/12/2025,42,418000.0,1464.0
501,2719706,89032,RES,S,1631 Desert Path AVE,"$418,000 ",2STORY,SFR,"1,762",3,3,2,N,N,2022,11/12/2025,34,418000.0,1762.0
501,2715957,89002,RES,S,653 Monument Point ST,"$417,500 ",2STORY,SFR,"1,483",3,3,2,N,N,2004,12/30/2025,79,417500.0,1483.0
501,2713922,89002,RES,S,1549 Broken Bell LN,"$417,500 ",2STORY,SFR,"1,594",3,3,2,N,N,2003,12/29/2025,88,417500.0,1594.0
501,2733090,89104,RES,S,4372 East Boston AVE,"$417,000 ",1STORY,SFR,"1,637",3,2,2,N,N,1979,11/26/2025,7,417000.0,1637.0
501,2730393,89031,RES,S,628 Bright Lights AVE,"$417,000 ",1STORY,SFR,"1,622",3,2,2,N,Y,2004,12/18/2025,28,417000.0,1622.0
501,2723731,89084,RES,S,6842 Babbler ST,"$417,000 ",2STORY,SFR,"1,996",3,3,2,Y,N,2005,12/22/2025,60,417000.0,1996.0
501,2711367,89122,RES,S,5458 Silent Springs DR,"$417,000 ",2STORY,SFR,"1,690",3,3,2,N,N,2017,10/14/2025,8,417000.0,1690.0
501,2737016,89141,RES,S,5593 Markley AVE,"$416,000 ",1STORY,SFR,"1,584",3,2,2,N,N,2011,1/5/2026,18,416000.0,1584.0
501,2728923,89130,RES,S,5612 Eagle Claw AVE,"$416,000 ",1STORY,SFR,"1,632",3,2,2,N,N,2002,11/26/2025,13,416000.0,1632.0
501,2717859,89129,RES,S,8200 Amersham AVE,"$415,900 ",1STORY,SFR,"1,746",3,2,2,N,N,1996,10/15/2025,20,415900.0,1746.0
501,2734624,89183,RES,S,10179 Arlington Abby ST,"$415,000 ",1STORY,SFR,"1,409",3,2,2,Y,Y,2000,12/29/2025,28,415000.0,1409.0
501,2732801,89178,RES,S,8803 Brilliant Star DR,"$415,000 ",2STORY,SFR,"1,696",3,3,2,N,N,2006,12/5/2025,9,415000.0,1696.0
501,2732699,89032,RES,S,920 Melic WAY,"$415,000 ",1STORY,SFR,"1,780",3,2,2,N,N,2001,12/9/2025,17,415000.0,1780.0
501,2730502,89074,RES,S,2536 Wellworth AVE,"$415,000 ",1STORY,SFR,"1,432",3,2,2,N,N,2002,12/5/2025,30,415000.0,1432.0
501,2728080,89031,RES,S,1805 Monte Alban DR,"$415,000 ",1STORY,SFR,"1,264",3,2,2,N,N,1991,12/31/2025,47,415000.0,1264.0
501,2726217,89031,RES,S,5741 Copper Sun CT,"$415,000 ",1STORY,SFR,"1,622",3,2,2,N,N,2004,12/30/2025,34,415000.0,1622.0
501,2724749,89031,RES,S,1642 Heather Ridge RD,"$415,000 ",2STORY,SFR,"1,799",3,3,2,N,N,1993,12/23/2025,37,415000.0,1799.0
501,2723380,89149,RES,S,7837 Mission Point LN,"$415,000 ",1STORY,SFR,"1,352",3,2,2,N,N,1993,11/7/2025,5,415000.0,1352.0
501,2722249,89128,RES,S,7208 Gates Mill RD,"$415,000 ",2STORY,SFR,"2,041",3,3,2,N,N,1986,12/24/2025,46,415000.0,2041.0
501,2719241,89147,RES,S,9605 Rainfall AVE,"$415,000 ",1STORY,SFR,"1,602",3,2,2,N,Y,2000,10/17/2025,18,415000.0,1602.0
501,2717713,89011,RES,S,410 Grand Toccata ST,"$415,000 ",2STORY,SFR,"1,332",3,3,1,N,N,2025,10/27/2025,13,415000.0,1332.0
501,2716950,89086,RES,S,6839 Laguna Blanca ST,"$415,000 ",1STORY,SFR,"1,503",3,2,2,N,N,2022,12/11/2025,71,415000.0,1503.0
501,2716293,89145,RES,S,105 South Cimarron RD,"$415,000 ",1STORY,SFR,"1,620",3,2,2,N,N,1980,11/13/2025,23,415000.0,1620.0
501,2714633,89032,RES,S,3712 Blairmoor ST,"$415,000 ",1STORY,SFR,"1,581",3,2,2,Y,N,1995,10/29/2025,20,415000.0,1581.0
501,2712701,89121,RES,S,4331 Cicada WAY,"$415,000 ",1STORY,SFR,"1,155",3,2,2,Y,N,1973,10/16/2025,28,415000.0,1155.0
501,2711108,89002,RES,S,1328 Graphite AVE,"$415,000 ",2STORY,SFR,"1,987",3,3,2,N,N,2023,10/30/2025,53,415000.0,1987.0
501,2709044,89128,RES,S,8125 Hercules DR,"$415,000 ",2STORY,SFR,"1,560",3,3,2,N,N,1994,12/1/2025,53,415000.0,1560.0
501,2708910,89032,RES,S,4211 Fino CIR,"$415,000 ",1STORY,SFR,"1,470",3,2,2,N,N,1993,12/4/2025,3,415000.0,1470.0
501,2708525,89130,RES,S,6324 Whispering Meadow CT,"$415,000 ",2STORY,SFR,"1,842",3,3,2,N,N,2000,12/4/2025,68,415000.0,1842.0
501,2705580,89179,RES,S,7704 Lots Hills DR,"$415,000 ",2STORY,SFR,"1,526",3,3,2,N,N,2014,11/12/2025,73,415000.0,1526.0
501,2704505,89119,RES,S,7098 Rusty Nail WAY,"$415,000 ",1STORY,SFR,"1,358",3,2,3,N,N,1987,10/22/2025,62,415000.0,1358.0
501,2703104,89027,RES,S,154 Emily WAY,"$415,000 ",1STORY,SFR,"1,736",3,2,3,N,N,2010,11/4/2025,71,415000.0,1736.0
501,2701737,89130,RES,S,5408 Fountain Palm ST,"$415,000 ",1STORY,SFR,"1,996",3,2,2,N,N,1999,12/1/2025,18,415000.0,1996.0
501,2701323,89149,RES,S,9916 Fallowdeer CT,"$415,000 ",2STORY,SFR,"1,776",3,3,2,N,N,2010,10/31/2025,67,415000.0,1776.0
501,2687498,89084,RES,S,7465 Widewing DR,"$415,000 ",1STORY,SFR,"2,104",3,2,2,N,N,2007,11/3/2025,90,415000.0,2104.0
501,2696503,89131,RES,S,5001 Morning Falls AVE,"$414,990 ",1STORY,SFR,"1,655",3,2,2,N,N,2001,10/10/2025,76,414990.0,1655.0
501,2719712,89081,RES,S,1014 Edgestone Mark AVE,"$414,000 ",2STORY,SFR,"1,830",3,3,3,N,N,2001,12/5/2025,49,414000.0,1830.0
501,2714883,89129,RES,S,3337 Autumn Veil ST,"$414,000 ",2STORY,SFR,"1,557",3,3,2,N,N,2000,10/30/2025,39,414000.0,1557.0
501,2703537,89084,RES,S,7025 Nash Tracks ST,"$414,000 ",2STORY,SFR,"1,893",3,3,2,N,N,2021,10/31/2025,29,414000.0,1893.0
501,2694360,89074,RES,S,2713 Knightsbridge RD,"$414,000 ",1STORY,SFR,"1,323",3,2,2,N,N,1987,10/20/2025,56,414000.0,1323.0
501,2674602,89166,RES,S,7011 Overton ST,"$414,000 ",2STORY,SFR,"1,768",3,3,2,N,N,2011,11/6/2025,177,414000.0,1768.0
501,2697844,89128,RES,S,1737 Pomerado DR,"$413,500 ",1STORY,SFR,"1,162",3,2,2,N,N,1995,10/14/2025,61,413500.0,1162.0
501,2730638,89129,RES,S,10532 Tugaloo AVE,"$413,000 ",2STORY,SFR,"1,724",3,3,2,N,N,2007,12/11/2025,5,413000.0,1724.0
501,2707996,89143,RES,S,7558 Crooked Branch ST,"$413,000 ",2STORY,SFR,"1,707",3,3,2,N,N,2012,10/10/2025,35,413000.0,1707.0
501,2704555,89156,RES,S,6761 Violet Cascade AVE,"$412,900 ",1STORY,SFR,"1,475",3,2,2,N,N,2025,10/21/2025,56,412900.0,1475.0
501,2739445,89147,RES,S,9179 Riding Heights AVE,"$412,500 ",1STORY,SFR,"1,504",3,2,2,N,N,1998,1/7/2026,13,412500.0,1504.0
501,2725843,89147,RES,S,8779 Villa La Rae AVE,"$412,500 ",2STORY,SFR,"1,425",3,3,2,N,N,2002,11/24/2025,27,412500.0,1425.0
501,2719714,89081,RES,S,505 El Gusto AVE,"$412,500 ",2STORY,SFR,"1,750",3,3,2,N,N,2021,11/21/2025,24,412500.0,1750.0
501,2712908,89032,RES,S,4524 Denali AVE,"$412,500 ","1STORY,1STFLR",SFR,"1,247",3,2,2,N,N,1992,10/24/2025,21,412500.0,1247.0
501,2705263,89148,RES,S,156 Rancho Maria ST,"$412,500 ",2STORY,SFR,"2,005",3,3,2,N,N,2002,12/5/2025,114,412500.0,2005.0
501,2718597,89149,RES,S,7817 Ellendale CT,"$412,000 ",2STORY,SFR,"1,776",3,3,2,N,N,2008,11/25/2025,23,412000.0,1776.0
501,2718429,89044,RES,S,2436 Gamma Ray PL,"$412,000 ",1STORY,SFR,"1,248",3,2,2,N,N,2007,10/24/2025,8,412000.0,1248.0
501,2717450,89123,RES,S,8343 Rockefeller ST,"$412,000 ",2STORY,SFR,"1,604",3,3,2,N,N,1999,10/28/2025,8,412000.0,1604.0
501,2715044,89104,RES,S,2356 Grannis LN,"$412,000 ",2STORY,SFR,"1,622",3,3,2,N,N,1996,11/4/2025,34,412000.0,1622.0
501,2714137,89183,RES,S,1544 Lamplight Village LN,"$412,000 ",1STORY,SFR,"1,296",3,2,2,N,N,2000,10/16/2025,21,412000.0,1296.0
501,2715105,89081,RES,S,5436 Aladdin Dream ST,"$411,000 ",2STORY,SFR,"1,761",3,3,2,N,N,2018,10/10/2025,7,411000.0,1761.0
501,2712793,89156,RES,S,6754 Violet Cascade AVE,"$411,000 ",1STORY,SFR,"1,475",3,2,2,N,N,2025,12/9/2025,91,411000.0,1475.0
501,2741332,89145,RES,S,8252 Illusion CT,"$410,000 ",2STORY,SFR,"1,792",3,3,2,N,N,1994,1/6/2026,5,410000.0,1792.0
501,2739305,89031,RES,S,3801 Nestled Oak,"$410,000 ",2STORY,SFR,"1,946",3,3,2,N,N,2001,1/2/2026,13,410000.0,1946.0
501,2737504,89128,RES,S,7800 Villa Finestra DR,"$410,000 ",1STORY,SFR,"1,811",3,2,2,N,N,1994,1/6/2026,0,410000.0,1811.0
501,2733843,89029,RES,S,3513 Cottage Meadow WAY,"$410,000 ",1STORY,SFR,"1,757",3,3,3,N,N,2005,12/8/2025,0,410000.0,1757.0
